"AU_s_11_lemmat" "AU_s_142DVD_lemmat" "AU_s_168_CCSL41Bb_lemmat" "AU_s_178_lemmat" "AU_s_211_lemmat" "AU_s_32A1_lemmat" "AU_s_351_lemmat" "AU_s_393_B_lemmat" "AU_s_42A1_lemmat" "AU_s_50A1_lemmat" "AU_s_58_lemmat" "AU_s_59_lemmat" "AU_s_9_lemmat" "AU_s_96_lemmat" "AU_s_Frangip2_lemmat" "CAE_[AU_s_40]_lemmat" "CAE_AU_s_168_qfr_lemmat" "CAE_AU_s_178_BNFlat12202_lemmat" "CAE_AU_s_211Q_lemmat" "CAE_AU_s_32Q_lemmat" "CAE_AU_s_393_A_lemmat" "CAE_AU_s_42Q2_lemmat" "CAE_AU_s_50Q2_lemmat" "CAE_AU_s_58Q_lemmat" "CAE_AU-s-142Q_lemmat" "CAE_CAE_s_100A_lemmat" "CAE_CAE_s_109_lemmat" "CAE_CAE_s_124_lemmat" "CAE_CAE_s_140_BNFlat12202_lemmat" "CAE_CAE_s_142_lemmat" "CAE_CAE_s_147_lemmat" "CAE_CAE_s_159_lemmat" "CAE_CAE_s_183_BNFlat12202_lemmat" "CAE_CAE_s_185_lemmat" "CAE_CAE_s_210_lemmat" "CAE_CAE_s_231_lemmat" "CAE_CAE_s_35_lemmat" "CAE_CAE_s_63_lemmat"
"fallacia" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"fallaciter" 0 0 0 0 0 0 0 0 0 0 0.03813882532418 0 0 0 0 0 0 0 0 0 0 0 0 0.0386548125241593 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fecundus" 0 0 0 0 0 0.0467180565288484 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fenero" 0 0 0 0 0 0 0 0 0.170648464163823 0 0 0 0 0 0 0 0 0 0 0 0 0.131233595800525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fenestra" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fenus" 0 0 0 0 0 0 0 0 0.170648464163823 0 0 0 0 0 0 0 0 0 0 0 0 0.131233595800525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ferculum" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0921658986175115 0 0
"figurate" 0 0 0 0 0 0 0 0 0 0.0839630562552477 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"firmamentum" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"flagitium" 0 0 0 0 0 0 0 0 0 0 0 0 0.0284252416145537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"foeditas" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"foras" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0867302688638335 0 0 0 0 0 0
"forum" 0 0 0 0 0 0 0 0 0 0 0 0 0.0284252416145537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fratris" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"fraudator" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0.0816326530612245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"frequenter" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0808407437348424 0 0 0 0 0 0 0 0 0 0
"friuolus" 0 0 0 0 0 0 0 0 0.170648464163823 0 0 0 0 0 0 0 0 0 0 0 0 0.131233595800525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"frustum" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0921658986175115 0 0
"fulgens" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"furo" 0 0 0.0619195046439628 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623052959501558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gaius" 0 0 0 0 0 0 0 0 0.170648464163823 0 0 0 0 0 0 0 0 0 0 0 0 0.131233595800525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"germanus" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"gesto" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0921658986175115 0 0
"glorificatio" 0 0 0 0 0 0 0.0943396226415094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0943396226415094 0 0 0
"gloriosus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0 0 0 0.0807102502017756 0 0 0 0 0 0 0 0 0
"grando" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0 0 0 0 0
"gremium" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0547795124623391 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"habundanter" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"haeresis" 0 0 0 0 0 0 0 0 0 0 0 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0 0 0.0945179584120983 0 0 0 0 0 0 0 0 0 0 0 0
"helias" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.161681487469685 0 0 0 0 0 0 0 0 0 0
"hierosolima" 0 0 0.0619195046439628 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623052959501558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hostia" 0 0 0 0 0 0 0.0943396226415094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0943396226415094 0 0 0
"ieiunus" 0 0 0 0 0.0627746390458255 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0641848523748395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"igitur" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ignobilis" 0 0 0 0 0 0 0 0 0 0 0 0.0760456273764259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.107758620689655 0 0 0 0 0 0 0
"ignotus" 0 0 0.0619195046439628 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623052959501558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"illectus" 0 0 0 0 0 0 0 0 0 0 0.03813882532418 0 0 0 0 0 0 0 0 0 0 0 0 0.0386548125241593 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"illetus" 0 0 0 0 0 0 0 0 0 0 0.03813882532418 0 0 0 0 0 0 0 0 0 0 0 0 0.0386548125241593 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"illis" 0 0 0 0 0 0 0 0 0 0 0.07627765064836 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"imitator" 0 0 0 0 0 0 0 0 0 0 0 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0951474785918173 0
"immanis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0921658986175115 0 0
"immolo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.161420500403551 0 0 0 0 0 0 0 0
"impar" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"impendo" 0 0 0 0 0 0 0 0 0 0 0 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0851788756388416 0 0 0 0 0 0 0 0 0 0 0
"imperfectio" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"imperfectus" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"imperite" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"imperitus" 0 0 0 0 0 0 0 0 0 0.0839630562552477 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"impii" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0825423029302517 0 0 0 0 0 0 0 0 0 0 0 0 0
"impingo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0921658986175115 0 0
"implico" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"imploro" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0.0816326530612245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"importune" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"impudicus" 0 0 0 0 0 0 0 0 0 0 0 0 0.0284252416145537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"impunitas" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inanitas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0921658986175115 0 0
"incarnatio" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"inchoo" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"incommutabilis" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"incorruptibilis" 0 0 0 0 0 0 0 0 0.170648464163823 0 0 0 0 0 0 0 0 0 0 0 0 0.131233595800525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"incubator" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"indumentum" 0 0 0 0 0 0 0 0 0 0 0.03813882532418 0 0 0 0 0 0 0 0 0 0 0 0 0.0386548125241593 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"industria" 0 0 0 0 0 0 0.0943396226415094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0943396226415094 0 0 0
"inexpiabilis" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"infelicitas" 0 0 0 0 0 0 0 0 0 0 0.03813882532418 0 0 0 0 0 0 0 0 0 0 0 0 0.0386548125241593 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"infelix" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0 0 0 0.0807102502017756 0 0 0 0 0 0 0 0 0
"infidelitas" 0 0 0.0619195046439628 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623052959501558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"infideliter" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0921658986175115 0 0
"ingemisco" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0.0816326530612245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ingratus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0921658986175115 0 0
"inhaereo" 0 0 0 0 0 0 0 0 0 0 0 0.0760456273764259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.107758620689655 0 0 0 0 0 0 0
"inhumanitas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0701262272089762 0 0 0 0 0
"inique" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0921658986175115 0 0
"iniuriatus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.161420500403551 0 0 0 0 0 0 0 0
"innoto" 0 0 0 0 0 0.0467180565288484 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"innotustus" 0 0 0 0 0 0.0467180565288484 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"innumerabilis" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inquisitor" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0.0816326530612245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"insanus" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"insatiabilis" 0 0 0 0 0 0 0.0943396226415094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0943396226415094 0 0 0
"insector" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"insipiens" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0 0 0 0 0
"inspecto" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"instinctus" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"instituo" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"insto" 0 0 0 0 0 0 0.0943396226415094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0943396226415094 0 0 0
"insudo" 0 0 0 0 0 0 0 0 0 0 0.03813882532418 0 0 0 0 0 0 0 0 0 0 0 0 0.0386548125241593 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"insuper" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0921658986175115 0 0
"intemptator" 0 0 0 0 0 0 0 0 0 0 0.03813882532418 0 0 0 0 0 0 0 0 0 0 0 0 0.0386548125241593 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"intente" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0.0816326530612245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"interpres" 0 0 0 0 0 0.0233590282644242 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"intolerabilis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0867302688638335 0 0 0 0 0 0
"intueor" 0 0 0 0 0 0 0 0 0 0 0 0 0.0284252416145537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inualidus" 0 0 0 0 0 0 0 0 0.170648464163823 0 0 0 0 0 0 0 0 0 0 0 0 0.131233595800525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inueterasco" 0 0 0 0 0 0 0 0 0 0 0.03813882532418 0 0 0 0 0 0 0 0 0 0 0 0 0.0386548125241593 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inueuinco" 0 0 0 0 0.0627746390458255 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0641848523748395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inuidus" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"inuitus" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ioesus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0701262272089762 0 0 0 0 0
"irrisio" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0701262272089762 0 0 0 0 0
"iter" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0867302688638335 0 0 0 0 0 0
"iungo" 0 0 0 0 0 0 0 0 0 0 0 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0 0 0.0945179584120983 0 0 0 0 0 0 0 0 0 0 0 0
"iure" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iurisperitus" 0 0 0 0 0 0 0 0 0 0 0.03813882532418 0 0 0 0 0 0 0 0 0 0 0 0 0.0386548125241593 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"labia" 0 0 0 0 0 0 0 0 0 0 0.03813882532418 0 0 0 0 0 0 0 0 0 0 0 0 0.0386548125241593 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"labius" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0867302688638335 0 0 0 0 0 0
"laetus" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"langueo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.190294957183635 0
"latinus" 0 0 0.0619195046439628 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623052959501558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"legitimus" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lenis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.100050025012506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"leprosus" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"letalis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0.0816326530612245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lethargicus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0.0816326530612245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"libens" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0547795124623391 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"liberatio" 0 0 0.0619195046439628 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623052959501558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"liberator" 0 0 0 0 0 0 0 0 0 0 0 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0 0 0.0945179584120983 0 0 0 0 0 0 0 0 0 0 0 0
"limus" 0 0 0 0 0 0 0.0943396226415094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0943396226415094 0 0 0
"locutio" 0 0 0 0 0 0 0 0 0 0 0 0.0760456273764259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.107758620689655 0 0 0 0 0 0 0
"longanimitas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0 0 0 0 0 0.0851788756388416 0 0 0 0 0 0 0 0 0 0 0
"loto" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.100050025012506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lucifer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.161420500403551 0 0 0 0 0 0 0 0
"lucius" 0 0 0 0 0 0 0 0 0.170648464163823 0 0 0 0 0 0 0 0 0 0 0 0 0.131233595800525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"luctor" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0.0816326530612245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lutum" 0 0 0 0 0 0 0.0943396226415094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0943396226415094 0 0 0
"magnificus" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"maliloquium" 0 0 0 0 0 0 0 0.116279069767442 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.138312586445367
"mancipium" 0 0 0.0619195046439628 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623052959501558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mandatum" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"manichei" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"manifesto" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mansio" 0 0 0 0 0 0 0.0943396226415094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0943396226415094 0 0 0
"maria" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"martyra" 0 0 0 0 0 0.0467180565288484 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"maturus" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"mechaber" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0 0 0 0 0
"mediolanus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0 0 0 0.0807102502017756 0 0 0 0 0 0 0 0 0
"memoria" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0851788756388416 0.0808407437348424 0 0 0 0 0 0 0 0 0 0
"mendicitas" 0 0 0.0619195046439628 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623052959501558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mensura" 0 0 0 0 0 0 0.0943396226415094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0943396226415094 0 0 0
